original_search,suggested_name,distance,notes,taxonID,scientificName,taxonRank,taxonomicStatus,acceptedNameUsageID,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,parentNameUsageID,originalNameUsageID,scientificNameAuthorship,vernacularName
Ocotea teleiandra,NA,NA,accepted,GBIF:4181788,Ocotea teleiandra,species,accepted,GBIF:4181788,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,teleiandra,NA,3034076,4177450,Mez (Meisn.),Canela pimenta
Miconia ferruginata,NA,NA,accepted,GBIF:3866305,Miconia ferruginata,species,accepted,GBIF:3866305,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,ferruginata,NA,3188558,NA,DC.,NA
Celtis schippii,NA,NA,accepted,GBIF:4159734,Celtis schippii,species,accepted,GBIF:4159734,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Celtis,schippii,NA,2984479,NA,Standl.,NA
Myrciaria delicatula,NA,NA,accepted,GBIF:3186488,Myrciaria delicatula,species,accepted,GBIF:3186488,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Myrciaria,delicatula,NA,3186407,5419949,Berg (DC.),NA
Protium spruceanum,NA,NA,accepted,GBIF:3993127,Protium spruceanum,species,accepted,GBIF:3993127,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,Protium,spruceanum,NA,7286732,3993804,Engl. (Benth.),Quina
Eugenia mosenii,NA,NA,accepted,GBIF:5418039,Eugenia mosenii,species,accepted,GBIF:5418039,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,mosenii,NA,3177662,3179695,Sobral (Kausel),NA
Leonia cymosa,NA,NA,accepted,GBIF:5664258,Leonia cymosa,species,accepted,GBIF:5664258,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Leonia,cymosa,NA,3231302,NA,C.Mart.,Caricapunoruaci
Handroanthus umbellatus,NA,NA,accepted,GBIF:7298425,Handroanthus umbellatus,species,accepted,GBIF:7298425,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Handroanthus,umbellatus,NA,6401269,7298723,Mattos (Sond.),Ipe do brejo
Machaerium robsonnianum,Machaerium robsonianum,0.96,accepted | wasMisspelled,GBIF:8182433,Machaerium robsonianum,species,accepted,GBIF:8182433,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Machaerium,robsonianum,NA,2959589,NA,Filardi & H.C.Lima,NA
Macrolobium multijugum,NA,NA,accepted,GBIF:2948758,Macrolobium multijugum,species,accepted,GBIF:2948758,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Macrolobium,multijugum,NA,7743878,2948760,Benth. (DC.),NA
Iriartea deltoidea,NA,NA,accepted,GBIF:2739059,Iriartea deltoidea,species,accepted,GBIF:2739059,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Iriartea,deltoidea,NA,2739058,NA,Ruiz & Pav.,stottpalm
Meliosma itatiaiae,NA,NA,accepted,GBIF:3838604,Meliosma itatiaiae,species,accepted,GBIF:3838604,Plantae,Tracheophyta,Magnoliopsida,Proteales,Sabiaceae,Meliosma,itatiaiae,NA,3033959,NA,Urb.,ameixa brava
Duguetia surinamensis,NA,NA,accepted,GBIF:3157522,Duguetia surinamensis,species,accepted,GBIF:3157522,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Duguetia,surinamensis,NA,3157467,NA,R.E.Fr.,Zuurzak
Cupania scrobiculata,NA,NA,accepted,GBIF:7802452,Cupania scrobiculata,species,accepted,GBIF:7802452,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Cupania,scrobiculata,NA,3189959,NA,Rich.,Temutorabueaci
Ocotea notata,NA,NA,accepted | replaceSynonym,GBIF:4177823,Mespilodaphne notata,species,accepted,GBIF:4183238,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Mespilodaphne,notata,NA,7304101,4178437,Meisn.,NA
Citronella paniculata,NA,NA,accepted,GBIF:3596979,Citronella paniculata,species,accepted,GBIF:3596979,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Cardiopteridaceae,Citronella,paniculata,NA,7314391,5664207,R.A.Howard (Mart.),perobossu
Protium paniculatum,NA,NA,accepted,GBIF:7286856,Protium paniculatum,species,accepted,GBIF:7286856,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,Protium,paniculatum,NA,7286732,NA,Engl.,NA
Capirona decorticans,NA,NA,accepted,GBIF:2909263,Capirona decorticans,species,accepted,GBIF:2909263,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Capirona,decorticans,NA,2909262,NA,Spruce,NA
Combretum rotundifolium,NA,NA,accepted,GBIF:7554952,Combretum rotundifolium,species,accepted,GBIF:7554952,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Combretum,rotundifolium,NA,2986357,NA,Rich.,tucunarezinho
Nectandra oppositifolia,NA,NA,accepted,GBIF:7304727,Nectandra oppositifolia,species,accepted,GBIF:7304727,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Nectandra,oppositifolia,NA,3034018,NA,Nees & Mart. ex Nees,canela ferrugem
Anadenanthera colubrina,NA,NA,accepted,GBIF:2952823,Anadenanthera colubrina,species,accepted,GBIF:2952823,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Anadenanthera,colubrina,NA,2952807,2952827,Brenan (Vell.),vilca
Platypodium elegans,NA,NA,accepted,GBIF:2977383,Platypodium elegans,species,accepted,GBIF:2977383,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Platypodium,elegans,NA,2977382,NA,Vogel,Jacarandazinho
Conocarpus erectus,NA,NA,accepted,GBIF:5421045,Conocarpus erectus,species,accepted,GBIF:5421045,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Conocarpus,erectus,NA,3189384,NA,L.,Silver leaved Buttonwood
Terminalia argentea,NA,NA,accepted,GBIF:3699621,Terminalia argentea,species,accepted,GBIF:3699621,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,argentea,NA,3189387,NA,Mart.,tanimbuca amarela
Vochysia tomentosa,NA,NA,accepted,GBIF:4030552,Vochysia tomentosa,species,accepted,GBIF:4030552,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Vochysiaceae,Vochysia,tomentosa,NA,8225540,5650921,DC. (G.Mey.),cedrorana
Beilschmiedia emarginata,NA,NA,accepted,GBIF:4177462,Beilschmiedia emarginata,species,accepted,GBIF:4177462,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Beilschmiedia,emarginata,NA,3034072,4177328,Kosterm. (Meisn.),NA
Myrceugenia ovalifolia,NA,NA,accepted,GBIF:3185741,Myrceugenia ovalifolia,species,accepted,GBIF:3185741,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Myrceugenia,ovalifolia,NA,3185514,3185746,Landrum (Berg),NA
Huberia espiritosantensis,NA,NA,accepted,GBIF:5599297,Huberia espiritosantensis,species,accepted,GBIF:5599297,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Huberia,espiritosantensis,NA,3231513,NA,Baumgratz,NA
Pradosia lactescens,NA,NA,accepted,GBIF:2883874,Pradosia lactescens,species,accepted,GBIF:2883874,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Pradosia,lactescens,NA,2883827,5333537,Radlk. (Vell.),pau doce
Ocotea argyrophylla,NA,NA,accepted,GBIF:4177527,Ocotea argyrophylla,species,accepted,GBIF:4177527,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,argyrophylla,NA,3034076,NA,Ducke,NA
Posoqueria longiflora,NA,NA,accepted,GBIF:2893927,Posoqueria longiflora,species,accepted,GBIF:2893927,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Posoqueria,longiflora,NA,2893876,NA,Aubl.,NA
Jacaranda copaia,NA,NA,accepted,GBIF:7298763,Jacaranda copaia,species,accepted,GBIF:7298763,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Jacaranda,copaia,NA,3172498,4093320,D.Don (Aubl.),NA
Miconia albicans,NA,NA,accepted,GBIF:3860779,Miconia albicans,species,accepted,GBIF:3860779,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,albicans,NA,3188558,7857953,Steud. (Sw.),Whiteback
Inga flagelliformis,NA,NA,accepted,GBIF:5357633,Inga flagelliformis,species,accepted,GBIF:5357633,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Inga,flagelliformis,NA,2965936,3795584,Mart. (Vell.),inga pau
Anaxagorea manausensis,NA,NA,accepted,GBIF:3156880,Anaxagorea manausensis,species,accepted,GBIF:3156880,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Anaxagorea,manausensis,NA,8275519,NA,Timmerman,Envira
Pogonophora schomburgkiana,NA,NA,accepted,GBIF:3917423,Pogonophora schomburgkiana,species,accepted,GBIF:3917423,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Peraceae,Pogonophora,schomburgkiana,NA,3231317,NA,Miers ex Benth.,pau amarelo
Aspidosperma olivaceum,NA,NA,accepted,GBIF:7316913,Aspidosperma olivaceum,species,accepted,GBIF:7316913,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Aspidosperma,olivaceum,NA,7316607,NA,Müll.Arg.,NA
Symphyopappus lymansmithii,NA,NA,accepted,GBIF:3142754,Symphyopappus lymansmithii,species,accepted,GBIF:3142754,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyopappus,lymansmithii,NA,3146470,NA,B.L.Rob.,NA
Senegalia piauhiensis,NA,NA,accepted,GBIF:3795927,Senegalia piauhiensis,species,accepted,GBIF:3795927,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Senegalia,piauhiensis,NA,7989631,2979991,Bocage & L.P.Queiroz (Benth.),NA
Annona sericea,NA,NA,accepted,GBIF:5407270,Annona sericea,species,accepted,GBIF:5407270,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Annona,sericea,NA,3155252,NA,Dunal,Corossole sauvage
Inga ynga,NA,NA,accepted | replaceSynonym,GBIF:5357700,Inga edulis,species,accepted,GBIF:5357677,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Inga,edulis,NA,2965936,NA,Mart.,Waupa
Esenbeckia febrifuga,NA,NA,accepted,GBIF:8354126,Esenbeckia febrifuga,species,accepted,GBIF:8354126,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Esenbeckia,febrifuga,NA,3190391,5594551,A.Juss. ex Mart. (A.St.-Hil.),tres folhas do mato
Myrciaria delicatula,NA,NA,accepted,GBIF:3186488,Myrciaria delicatula,species,accepted,GBIF:3186488,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Myrciaria,delicatula,NA,3186407,5419949,Berg (DC.),NA
Myrceugenia oxysepala,NA,NA,accepted,GBIF:3185761,Myrceugenia oxysepala,species,accepted,GBIF:3185761,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Myrceugenia,oxysepala,NA,3185514,5419810,D.Legrand & Kausel (Burret),NA
Curatella americana,NA,NA,accepted,GBIF:7304064,Curatella americana,species,accepted,GBIF:7304064,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Curatella,americana,NA,7304062,NA,L.,Vacabuey
Blepharocalyx salicifolius,NA,NA,accepted,GBIF:3187875,Blepharocalyx salicifolius,species,accepted,GBIF:3187875,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Blepharocalyx,salicifolius,NA,3187870,3187600,O.Berg (Kunth),murta
Eugenia stictopetala,NA,NA,accepted,GBIF:5417648,Eugenia stictopetala,species,accepted,GBIF:5417648,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,stictopetala,NA,3177662,NA,Mart. ex DC.,NA
Rhamnus sphaerosperma,NA,NA,homotypic synonym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West Indian buckthorn
Qualea parviflora,NA,NA,accepted,GBIF:7288348,Qualea parviflora,species,accepted,GBIF:7288348,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Vochysiaceae,Qualea,parviflora,NA,7288308,NA,Mart.,NA
Pterogyne nitens,NA,NA,accepted,GBIF:5352650,Pterogyne nitens,species,accepted,GBIF:5352650,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Pterogyne,nitens,NA,2954266,NA,Tul.,Viraro
Guapira hirsuta,NA,NA,accepted,GBIF:3701430,Guapira hirsuta,species,accepted,GBIF:3701430,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Guapira,hirsuta,NA,3086054,3700641,Lundell (Choisy),caixeta
Sparattosperma leucanthum,NA,NA,accepted,GBIF:4094429,Sparattosperma leucanthum,species,accepted,GBIF:4094429,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Sparattosperma,leucanthum,NA,7298735,9005247,Schumann (Vell.),Tarumacillo
Allophylus glabratus,NA,NA,accepted,GBIF:5577569,Allophylus glabratus,species,accepted,GBIF:5577569,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Allophylus,glabratus,NA,3189992,5578391,Radlk. (Kunth),NA
Aspidosperma spruceanum,NA,NA,accepted,GBIF:3616705,Aspidosperma spruceanum,species,accepted,GBIF:3616705,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Aspidosperma,spruceanum,NA,7316607,NA,Benth. ex Müll.Arg.,NA
Euterpe edulis,NA,NA,accepted,GBIF:5293403,Euterpe edulis,species,accepted,GBIF:5293403,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Euterpe,edulis,NA,7906352,NA,Mart.,ripeira
Coutarea hexandra,NA,NA,accepted,GBIF:2893703,Coutarea hexandra,species,accepted,GBIF:2893703,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coutarea,hexandra,NA,2893702,5334811,K.Schum. (Jacq.),zalas
Endlicheria paniculata,NA,NA,accepted,GBIF:4175860,Endlicheria paniculata,species,accepted,GBIF:4175860,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Endlicheria,paniculata,NA,7304104,3783079,J.F.Macbr. (Spreng.),canela garuva
Aegiphila riedeliana,NA,NA,accepted,GBIF:3890817,Aegiphila riedeliana,species,accepted,GBIF:3890817,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Aegiphila,riedeliana,NA,9156446,NA,Schauer,NA
Combretum monetaria,NA,NA,accepted,GBIF:3700001,Combretum monetaria,species,accepted,GBIF:3700001,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Combretum,monetaria,NA,2986357,NA,Mart.,sipauba
Mezilaurus vanderwerffii,NA,NA,accepted,GBIF:4181894,Mezilaurus vanderwerffii,species,accepted,GBIF:4181894,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Mezilaurus,vanderwerffii,NA,7529619,NA,F.M.Alves & Baitello,tapinhoa
Macrotorus utriculatus,NA,NA,accepted,GBIF:3782655,Macrotorus utriculatus,species,accepted,GBIF:3782655,Plantae,Tracheophyta,Magnoliopsida,Laurales,Monimiaceae,Macrotorus,utriculatus,NA,7264554,3782904,Perkins (Mart.),NA
Combretum rotundifolium,NA,NA,accepted,GBIF:7554952,Combretum rotundifolium,species,accepted,GBIF:7554952,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Combretum,rotundifolium,NA,2986357,NA,Rich.,tucunarezinho
Hamelia patens,NA,NA,accepted,GBIF:2902066,Hamelia patens,species,accepted,GBIF:2902066,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hamelia,patens,NA,2902033,NA,Jacq.,valmoura
Myrsine gardneriana,NA,NA,accepted,GBIF:3721611,Myrsine gardneriana,species,accepted,GBIF:3721611,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Myrsine,gardneriana,NA,3169412,NA,A.DC.,NA
Ilex paraguariensis,NA,NA,accepted,GBIF:5414252,Ilex paraguariensis,species,accepted,GBIF:5414252,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,paraguariensis,NA,10792217,NA,A.St.-Hil.,yerba mate
Inga ynga,NA,NA,accepted | replaceSynonym,GBIF:5357700,Inga edulis,species,accepted,GBIF:5357677,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Inga,edulis,NA,2965936,NA,Mart.,Waupa
Tovomita schomburgkii,NA,NA,accepted,GBIF:3710989,Tovomita schomburgkii,species,accepted,GBIF:3710989,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Clusiaceae,Tovomita,schomburgkii,NA,7329865,NA,Planch. & Triana,NA
Syagrus botryophora,NA,NA,accepted,GBIF:5293859,Syagrus botryophora,species,accepted,GBIF:5293859,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Syagrus,botryophora,NA,2737041,2737089,Mart. (Mart.),patioba
Myrcia laruotteana,NA,NA,accepted,GBIF:3174534,Myrcia laruotteana,species,accepted,GBIF:3174534,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Myrcia,laruotteana,NA,3173889,NA,Cambess.,NA
Pouteria venosa,NA,NA,accepted,GBIF:2884608,Pouteria venosa,species,accepted,GBIF:2884608,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Pouteria,venosa,NA,2884049,5333620,Baehni (Mart.),guaca de leite
Eugenia rostrata,NA,NA,accepted,GBIF:5416913,Eugenia rostrata,species,accepted,GBIF:5416913,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,rostrata,NA,3177662,NA,Berg,NA
Lindackeria paludosa,NA,NA,accepted,GBIF:3879608,Lindackeria paludosa,species,accepted,GBIF:3879608,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Achariaceae,Lindackeria,paludosa,NA,7274185,3878585,Gilg (Benth.),NA
Styrax camporum,NA,NA,accepted,GBIF:7319990,Styrax camporum,species,accepted,GBIF:7319990,Plantae,Tracheophyta,Magnoliopsida,Ericales,Styracaceae,Styrax,camporum,NA,3032925,NA,Pohl,NA
Piptadenia gonoacantha,NA,NA,accepted,GBIF:2951773,Piptadenia gonoacantha,species,accepted,GBIF:2951773,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Piptadenia,gonoacantha,NA,2951753,2951775,J.F.Macbr. (Mart.),NA
Ziziphus joazeiro,NA,NA,homotypic synonym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,juazeiro
Erythroxylum macrophyllum,NA,NA,accepted,GBIF:7870294,Erythroxylum macrophyllum,species,accepted,GBIF:7870294,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Erythroxylaceae,Erythroxylum,macrophyllum,NA,2873937,NA,Cav.,NA
Cupania hispida,NA,NA,accepted,GBIF:3785452,Cupania hispida,species,accepted,GBIF:3785452,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Cupania,hispida,NA,3189959,NA,Radlk.,NA
Trema micrantha,NA,NA,accepted,GBIF:7141666,Trema micrantha,species,accepted,GBIF:7141666,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Trema,micrantha,NA,2984500,3877062,Blume (L.),yana caspi
Tapirira obtusa,NA,NA,accepted,GBIF:3659992,Tapirira obtusa,species,accepted,GBIF:3659992,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Tapirira,obtusa,NA,7321529,5544384,J.D.Mitch. (Benth.),peito de pomba
Bauhinia cupulata,NA,NA,accepted,GBIF:2953518,Bauhinia cupulata,species,accepted,GBIF:2953518,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,cupulata,NA,2952935,NA,Benth.,NA
Cenostigma pluviosum,NA,NA,accepted,GBIF:9416767,Cenostigma pluviosum,species,accepted,GBIF:9416767,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cenostigma,pluviosum,NA,2947114,2958602,Gagnon & G.P.Lewis (DC.),sibipiruna
Bowdichia virgilioides,NA,NA,accepted,GBIF:2975476,Bowdichia virgilioides,species,accepted,GBIF:2975476,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bowdichia,virgilioides,NA,2975475,NA,Kunth,Sucupirucu parda
Vantanea obovata,NA,NA,accepted,GBIF:3649149,Vantanea obovata,species,accepted,GBIF:3649149,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Humiriaceae,Vantanea,obovata,NA,7158977,5541668,Benth. (Nees & Mart.),NA
Abuta grandifolia,NA,NA,accepted,GBIF:3830518,Abuta grandifolia,species,accepted,GBIF:3830518,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Menispermaceae,Abuta,grandifolia,NA,7268654,3829554,Sandwith (C.Mart.),xexua
Hevea pauciflora,NA,NA,accepted,GBIF:3071238,Hevea pauciflora,species,accepted,GBIF:3071238,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Hevea,pauciflora,NA,3071157,5380040,Müll.Arg. (Spruce ex Benth.),NA
Guarea macrophylla,NA,NA,accepted,GBIF:7271393,Guarea macrophylla,species,accepted,GBIF:7271393,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Guarea,macrophylla,NA,3190499,NA,M.Vahl,gito
Piptadenia viridiflora,NA,NA,homotypic synonym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cynophalla hastata,NA,NA,accepted,GBIF:3873513,Cynophalla hastata,species,accepted,GBIF:3873513,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Capparaceae,Cynophalla,hastata,NA,6370797,6370717,J.Presl (Jacq.),Stoki di Buriki
Kielmeyera coriacea,NA,NA,accepted,GBIF:7330272,Kielmeyera coriacea,species,accepted,GBIF:7330272,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Kielmeyera,coriacea,NA,7330103,NA,Mart.,pau santo
Rustia formosa,NA,NA,accepted,GBIF:5337652,Rustia formosa,species,accepted,GBIF:5337652,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Rustia,formosa,NA,2904559,7760062,Klotzsch (Cham. & Schltdl. ex DC.),Sobrasil
Chomelia pohliana,NA,NA,accepted,GBIF:5337365,Chomelia pohliana,species,accepted,GBIF:5337365,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Chomelia,pohliana,NA,2903121,NA,Müll.Arg.,NA
Bellucia spruceana,NA,NA,accepted,GBIF:3866466,Bellucia spruceana,species,accepted,GBIF:3866466,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Bellucia,spruceana,NA,3866386,3859833,J.F.Macbr. (Benth. ex Triana),NA
Psychotria anceps,NA,NA,accepted,GBIF:2921995,Psychotria anceps,species,accepted,GBIF:2921995,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,anceps,NA,2919963,NA,Kunth,NA
Cestrum axillare,NA,NA,accepted,GBIF:3797499,Cestrum axillare,species,accepted,GBIF:3797499,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Cestrum,axillare,NA,2928784,NA,Vell.,quarana
Pouteria grandiflora,NA,NA,accepted,GBIF:2884596,Pouteria grandiflora,species,accepted,GBIF:2884596,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Pouteria,grandiflora,NA,2884049,2884601,Baehni (A.DC.),jaqueira brava
Sloanea hirsuta,NA,NA,accepted,GBIF:5651175,Sloanea hirsuta,species,accepted,GBIF:5651175,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Elaeocarpaceae,Sloanea,hirsuta,NA,3152097,8262468,Planch. ex Benth. (Schott),NA
Solanum argenteum,NA,NA,accepted,GBIF:8080790,Solanum argenteum,species,accepted,GBIF:8080790,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,argenteum,NA,2928997,NA,Dunal ex Poir.,NA
Ocotea puberula,NA,NA,accepted,GBIF:7304142,Ocotea puberula,species,accepted,GBIF:7304142,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,puberula,NA,3034076,4176867,Nees (Rich.),Moena
Byrsonima blanchetiana,NA,NA,accepted,GBIF:7284991,Byrsonima blanchetiana,species,accepted,GBIF:7284991,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Byrsonima,blanchetiana,NA,3191347,NA,Miq.,NA
Cupania vernalis,NA,NA,accepted,GBIF:3784297,Cupania vernalis,species,accepted,GBIF:3784297,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Cupania,vernalis,NA,3189959,NA,Cambess.,rabo de bugio
Cecropia pachystachya,NA,NA,accepted,GBIF:4013385,Cecropia pachystachya,species,accepted,GBIF:4013385,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Cecropia,pachystachya,NA,2984472,NA,Trécul,embauba branca
Celtis iguanaea,NA,NA,accepted,GBIF:2984498,Celtis iguanaea,species,accepted,GBIF:2984498,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Celtis,iguanaea,NA,2984479,3874764,Sarg. (Jacq.),Yerba di Yuana
Salacia grandifolia,NA,NA,accepted,GBIF:7922977,Salacia grandifolia,species,accepted,GBIF:7922977,Plantae,Tracheophyta,Magnoliopsida,Celastrales,Celastraceae,Salacia,grandifolia,NA,3169160,5579467,G.Don (Mart.),NA
Pouteria engleri,NA,NA,accepted,GBIF:2884181,Pouteria engleri,species,accepted,GBIF:2884181,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Pouteria,engleri,NA,2884049,7405572,Eyma,NA
Vochysia pyramidalis,NA,NA,accepted,GBIF:4030747,Vochysia pyramidalis,species,accepted,GBIF:4030747,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Vochysiaceae,Vochysia,pyramidalis,NA,8225540,NA,Mart.,NA
Ocotea odorifera,NA,NA,accepted | replaceSynonym,GBIF:4177566,Mespilodaphne quixos,species,accepted,GBIF:11020082,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Mespilodaphne,quixos,NA,7304101,4176693,Rohwer (Lam.),NA
Dahlstedtia muehlbergiana,NA,NA,accepted,GBIF:8359138,Dahlstedtia muehlbergiana,species,accepted,GBIF:8359138,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Dahlstedtia,muehlbergiana,NA,2960229,2969208,M.J.Silva & A.M.G.Azevedo (Hassl.),tropeiro
