DATASET,DATASET_ACRONYM,RECORD_ID,MUNICIPALITY,STATE,STATE_ACRONYM,COUNTRY,ID_CODLOC,HABITAT,LATITUDE_Y,LONGITUDE_X,PRECISION,REGIONAL_NAME_OF_STUDY_SITE,EPIPHYTE_GROUP,EPIPHYTE_FAMILY,EPIPHYTE_GENUS,EPIPHYTE_EPITHET,EPIPHYTE_SPECIES,EPIPHYTE_HABITAT,FOROPHYTE_FAMILY,FOROPHYTE_GENERA,FOROPHYTE_EPITHET,FOROPYHYTE_SPECIES,YEAR_START,YEAR_FINISH,DATA_TYPE,ALTITUDE,ANNUAL_RAINFALL,ANNUAL_TEMPERATURE,VEGETATION_TYPE,ATLANTIC_FOREST_LIMIT,OBS
KERB_09418,KERB,E9418,LAPA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.578059,-49.912969,Forest fragment,Castelhanos,Angiosperms,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,facultative,Euphorbiaceae,Gymnanthes,klotzschiana,Gymnanthes klotzschiana,2002,2006,Abundance,830,1369,21.5,Other,YES,NA
KERB_08028,KERB,E8028,GUARAPUAVA,PARANA,PR,Brazil,ABUNDANCE,NA,-25.521863,-51.416667,Forest fragment,Rio Sao Jeronimo,Ferns,Polypodiaceae,Microgramma,squamulosa,Microgramma squamulosa,holoepiphyte,Myrtaceae,NA,NA,NA,2003,2003,Abundance,984,1735,19.7000007629395,Savanna,YES,NA
KERB_12373,KERB,E12373,PIRAQUARA,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.528984,-49.012214,Forest fragment,Haras Santo Antonio,Angiosperms,Orchidaceae,Gomesa,uniflora,Gomesa uniflora,holoepiphyte,Asteraceae,Vernonanthura,discolor,Vernonanthura discolor,2002,2006,Abundance,1015,1701,20.3999996185303,Ombrophilous Forest,YES,NA
SIQU_00181,SIQU,S284,SOORETAMA,ESPIRITO SANTO,ES,Brazil,NA,Mucununga,-19.18495,-40.069308,Study site,Reserva Natural Vale,Angiosperms,Piperaceae,Peperomia,macrostachya,Peperomia macrostachya,holoepiphyte,NA,NA,NA,NA,2006,2006,Presence_only,48,1205,26.3999996185303,Ombrophilous Forest,YES,NA
NUNE_00230,NUNE,M02,CACHOEIRAS DE MACACU,RIO DE JANEIRO,RJ,Brazil,NA,Secondary Forest,-22.43348278,-42.76679028,10,Guapiacu,Angiosperms,Bromeliaceae,Hohenbergia,augusta,Hohenbergia augusta,holoepiphyte,Lauraceae,Aniba,firmula,Aniba firmula,2017,2017,Abundance,151,1368,26.1000003814697,Ombrophilous Forest,YES,NA
KERB_09283,KERB,E9283,LAPA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.578059,-49.912969,Forest fragment,Castelhanos,Angiosperms,Piperaceae,Peperomia,tetraphylla,Peperomia tetraphylla,holoepiphyte,Sapindaceae,Matayba,elaeagnoides,Matayba elaeagnoides,2002,2006,Abundance,830,1369,21.5,Other,YES,NA
MENE2_08143,MENE2,E16493,LAVRAS,MATO GROSSO DO SUL,MS,Brazil,NA,NA,-21.2453,-44.9997,Coordinates given in the herbarium record,NA,Angiosperms,Orchidaceae,Gomesa,widgrenii,Gomesa widgrenii,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,948,1463,22.8999996185303,Seasonal Forest,YES,NA
KERB_08833,KERB,E8833,GUARAQUECABA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.179626,-48.29724,Forest fragment,RPPN Salto Morato,Angiosperms,Bromeliaceae,Vriesea,carinata,Vriesea carinata,holoepiphyte,NA,NA,NA,NA,1999,2000,Presence_only,100,2174,26.3999996185303,Ombrophilous Forest,YES,NA
NUNE_02129,NUNE,AD306,GUAPIMIRIM,RIO DE JANEIRO,RJ,Brazil,1B6,Secondary Forest,-22.47444444,-42.99972222,Study site,Vale do Garrafao,Angiosperms,Piperaceae,Peperomia,dichotoma,Peperomia dichotoma,holoepiphyte,NA,NA,NA,NA,2007,2008,Abundance,689,1730,22.7000007629395,Ombrophilous Forest,YES,NA
MENE2_12019,MENE2,E20017,RANCHO QUEIMADO,SANTA CATARINA,SC,Brazil,NA,NA,-27.6725,-49.0217,Coordinates given in the herbarium record,NA,Angiosperms,Araceae,Philodendron,appendiculatum,Philodendron appendiculatum,hemiepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,581,1678,20.3999996185303,Savanna,YES,NA
MENE2_05792,MENE2,E14356,NOVA FRIBURGO,RIO DE JANEIRO,RJ,Brazil,NA,NA,-22.2819,-42.5311,Coordinates given in the herbarium record,Varginha,Angiosperms,Bromeliaceae,Neoregelia,concentrica,Neoregelia concentrica,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,922,1372,21.7999992370605,Ombrophilous Forest,YES,NA
KERB_01320,KERB,E1320,PIRAQUARA,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.528984,-49.012214,Forest fragment,Haras Santo Antonio,Ferns,Polypodiaceae,Melpomene,pilosissima,Melpomene pilosissima,holoepiphyte,Meliaceae,Cabralea,canjerana,Cabralea canjerana,2002,2006,Abundance,1015,1701,20.3999996185303,Ombrophilous Forest,YES,NA
GOSI_00508,GOSI,E1328,CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,RJ,Brazil,NA,Secondary Forest,-21.754,-41.324,Municipality,NA,Angiosperms,Bromeliaceae,Vriesea,longicaulis,Vriesea longicaulis,holoepiphyte,NA,NA,NA,NA,2014,2017,Presence_only,1,1071,26.1000003814697,NA,YES,NA
MARQ_00386,MARQ,E0006,TERRA DE AREIA,RIO GRANDE DO SUL,RS,Brazil,6,Restinga,-29.626037,-50.017987,Municipality,NA,Ferns,Polypodiaceae,Pleopeltis,pleopeltifolia,Pleopeltis pleopeltifolia,holoepiphyte,NA,NA,NA,NA,1998,1999,Abundance,31,1475,23.2000007629395,Ombrophilous Forest,YES,NA
FUME_03171,FUME,E3190,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,NA,Cloud Forest,-21.69636,-43.89749,100,"Parque Estadual do Ibitipoca, Gruta do Cruzeiro",Ferns,Polypodiaceae,Lellingeria,apiculata,Lellingeria apiculata,holoepiphyte,Nyctaginaceae,Guapira,opposita,Guapira opposita,2014,2014,Presence_absence,1714,1771,18,Seasonal Forest,YES,NA
JABOT_03107,JABOT,212164,MACAE,RIO DE JANEIRO,RJ,Brazil,NA,NA,-22.37,-41.78,Municipality,NA,Angiosperms,Bromeliaceae,Tillandsia,roseiflora,Tillandsia roseiflora,holoepiphyte,NA,NA,NA,NA,1983,1983,Presence_only,1,1124,25.3999996185303,NA,YES,NA
KESS_01717,KESS,E1717,PERUIBE,SAO PAULO,SP,Brazil,NA,NA,-24.32,-46.99,Municipality,NA,Angiosperms,Bromeliaceae,Vriesea,carinata,Vriesea carinata,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,NA,NA,NA,Ombrophilous Forest,YES,NA
MENE2_05032,MENE2,E13665,VIDAL RAMOS,SANTA CATARINA,SC,Brazil,NA,NA,-27.360556,-49.410556,Coordinates given in the herbarium record,Aguas Frias,Angiosperms,Gesneriaceae,Nematanthus,australis,Nematanthus australis,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,735,1618,20.3999996185303,Ombrophilous Forest,YES,NA
FUME_04103,FUME,E4122,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,NA,Cloud Forest,-21.70193,-43.87246,100,"Parque Estadual do Ibitipoca, Gruta do Piao",Ferns,Polypodiaceae,Pleopeltis,macrocarpa,Pleopeltis macrocarpa,facultative,Myrtaceae,Eugenia,nutans,Eugenia nutans,2014,2014,Presence_absence,1301,1770,18,Seasonal Forest,YES,NA
MENE2_10359,MENE2,E18508,ITAPEBI,BAHIA,BA,Brazil,NA,NA,-15.9508,-39.5339,Coordinates given in the herbarium record,Faz. Lombardia. A E BR-101.,Angiosperms,Piperaceae,Peperomia,pernambucensis,Peperomia pernambucensis,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,85,1147,25.5,Seasonal Forest,YES,NA
MENE2_13345,MENE2,E21222,ARARANGUA,SANTA CATARINA,SC,Brazil,NA,NA,-28.890278,-49.320833,Coordinates given in the herbarium record,"ANGUA , MELEIRO.",Angiosperms,Orchidaceae,Phymatidium,falcifolium,Phymatidium falcifolium,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,NA,1325,23.7000007629395,Other,YES,NA
CROS_00230,CROS,x374,ITIRAPINA,SAO PAULO,SP,Brazil,12,Urban Area,-22.249008,-47.824131,10,Estacao Ecologica e Experimental de Itirapina,Angiosperms,Bromeliaceae,Tillandsia,tricholepis,Tillandsia tricholepis,holoepiphyte,Celastraceae,Maytenus,aquifolia,Maytenus aquifolia,2017,2017,Abundance,890,1372,22.1000003814697,Savanna,YES,The plots were circular with the tree hosting most epiphytes on the axis
MENE2_16106,MENE2,E23732,TEODORO SAMPAIO,SAO PAULO,SP,Brazil,NA,NA,-22.5325,-52.1675,Coordinates given in the herbarium record,Reserva Estadual do Morro do Diabo,Angiosperms,Orchidaceae,Pabstiella,tripterantha,Pabstiella tripterantha,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,311,1179,25.1000003814697,Seasonal Forest,YES,NA
KERB_05573,KERB,E5573,ARAUCARIA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.588749,-49.347156,Forest fragment,REPAR,Angiosperms,Orchidaceae,Acianthera,hygrophila,Acianthera hygrophila,holoepiphyte,NA,NA,NA,NA,2000,2002,Abundance,914,1284,20.8999996185303,Ombrophilous Forest,YES,NA
ANNE_00758,ANNE,19947,LAURO MULLER,SANTA CATARINA,SC,Brazil,NA,Dense Ombrophilous Forest,-28.4333,-49.4833,Municipality,Nova Brasilia,Angiosperms,Orchidaceae,Aspasia,lunata,Aspasia lunata,holoepiphyte,NA,NA,NA,NA,2010,2010,Presence_only,568,1481,22.6000003814697,Ombrophilous Forest,YES,NA
PERB_01720,PERB,E1863,SETE BARRAS,SAO PAULO,SP,Brazil,NA,NA,-24.183611,-47.926389,Study site,"Parque Estadual Carlos Botelho, Nucleo de Sete Barras. Estrada Sao Miguel Arcanjo - Sete Barras -SP 139-.",Angiosperms,Gesneriaceae,Nematanthus,striatus,Nematanthus striatus,holoepiphyte,NA,NA,NA,NA,2002,2002,Presence_only,387,1657,24.3999996185303,Ombrophilous Forest,YES,Example
FUME_03673,FUME,E3692,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,NA,Cloud Forest,-21.69636,-43.89749,100,"Parque Estadual do Ibitipoca, Gruta do Cruzeiro",Ferns,Aspleniaceae,Asplenium,auriculatum,Asplenium auriculatum,holoepiphyte,Primulaceae,Myrsine,gardneriana,Myrsine gardneriana,2014,2014,Presence_absence,1714,1771,18,Seasonal Forest,YES,NA
BREI_00415,BREI,E415,SETE BARRAS,SAO PAULO,SP,Brazil,T.B. BREIER 0683,Primary Forest,-24.168333,-47.936111,5000,Parque Estadual Carlos Botelho,Ferns,Hymenophyllaceae,Hymenophyllum,hirsutum,Hymenophyllum hirsutum,holoepiphyte,NA,NA,NA,NA,2002,2005,Presence_only,489,1511,22.7000007629395,Ombrophilous Forest,YES,NA
MENE2_13030,MENE2,E20936,RIO NOVO,MATO GROSSO DO SUL,MS,Brazil,NA,NA,-21.4575,-43.1253,Coordinates given in the herbarium record,Riberao prox. Rio Novo.,Angiosperms,Araceae,Philodendron,propinquum,Philodendron propinquum,hemiepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,493,1425,25.3999996185303,Seasonal Forest,YES,NA
KERB_04520,KERB,E4520,ARAUCARIA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.600388,-49.410176,Forest fragment,Araucaria,Ferns,Polypodiaceae,Pleopeltis,pleopeltifolia,Pleopeltis pleopeltifolia,holoepiphyte,NA,NA,NA,NA,2002,2006,Abundance,879,1292,21,Ombrophilous Forest,YES,NA
KERB_12482,KERB,E12482,PIRAQUARA,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.528984,-49.012214,Forest fragment,Haras Santo Antonio,Lycophytes,Lycopodiaceae,Phlegmariurus,loefgrenianus,Phlegmariurus loefgrenianus,holoepiphyte,Myrtaceae,Campomanesia,xanthocarpa,Campomanesia xanthocarpa,2002,2006,Abundance,1015,1701,20.3999996185303,Ombrophilous Forest,YES,NA
KERA_00203,KERA,E0203,TERRA DE AREIA,RIO GRANDE DO SUL,RS,Brazil,3,Subtropical Restinga,-29.623934,-50.003633,Study site,NA,Angiosperms,Piperaceae,Peperomia,glabella,Peperomia glabella,holoepiphyte,NA,NA,NA,NA,2002,2002,Presence_only,31,1471,23.2000007629395,Other,YES,NA
CROS_00126,CROS,x288,ITIRAPINA,SAO PAULO,SP,Brazil,10,Secondary Forest,-22.2229017,-47.8532409,10,Estacao Ecologica e Experimental de Itirapina,Angiosperms,Bromeliaceae,Tillandsia,pohliana,Tillandsia pohliana,holoepiphyte,Sapotaceae,Pouteria,ramiflora,Pouteria ramiflora,2017,2017,Abundance,876,1375,22.2000007629395,Savanna,YES,The plots were circular with the tree hosting most epiphytes on the axis
CBOE_00358,CBOE,Tree61,SAO FRANCISCO DE PAULA,RIO GRANDE DO SUL,RS,Brazil,FO3,Mixed Ombrophilous Forest,-29.422903,-50.388865,Central point in study site,Floresta Nacional de Sao Francisco de Paula.,Ferns,Polypodiaceae,Microgramma,squamulosa,Microgramma squamulosa,holoepiphyte,Lauraceae,Ocotea,pulchella,Ocotea pulchella,2007,2007,Abundance,917,2084,19.6000003814697,Savanna,YES,NA
FUME_07438,FUME,E7458,BAEPENDI,MATO GROSSO DO SUL,MS,Brazil,NA,Mixed Ombrophilous Forest,-22.142,-44.7328,2000,Parque Estadual da Serra do Papagaio,Angiosperms,Gesneriaceae,Sinningia,douglasii,Sinningia douglasii,holoepiphyte,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,2012,2013,Presence_absence,1798,1890,17.1000003814697,Other,YES,NA
MENE2_24913,MENE2,E31739,TAIO,SANTA CATARINA,SC,Brazil,NA,NA,-27.000294,-50.129447,Coordinates given in the herbarium record,"Passo Manso, Fazenda Taruma",Angiosperms,Bromeliaceae,Vriesea,incurvata,Vriesea incurvata,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,826,1538,20.7000007629395,Ombrophilous Forest,YES,NA
MENE_01778,MENE,E1796,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,NA,Urban Green Area,-21.7303,-43.3703,100,"Mata do Krambeck, Jardim Bot?nico da Universidade Federal de Juiz de Fora",Ferns,Polypodiaceae,Pleopeltis,hirsutissima,Pleopeltis hirsutissima,holoepiphyte,Meliaceae,Cedrela,fissilis,Cedrela fissilis,2013,2013,Presence_only,689,1519,23.2000007629395,Seasonal Forest,YES,NA
GOSI_00184,GOSI,E1483,SANTA TERESINHA,BAHIA,BA,Brazil,NA,Secondary Forest,-12.772,-39.523,Municipality,NA,Angiosperms,Bromeliaceae,Vriesea,noblickii,Vriesea noblickii,holoepiphyte,NA,NA,NA,NA,2014,2017,Presence_only,270,651,24.6000003814697,Seasonal Forest,YES,NA
MENE2_04447,MENE2,E13133,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,NA,NA,-21.7642,-43.3503,Coordinates given in the herbarium record,NA,Angiosperms,Orchidaceae,Miltonia,flavescens,Miltonia flavescens,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,686,1504,23.2999992370605,Seasonal Forest,YES,NA
PTEO_00271,PTEO,E0271,CRICIUMA,SANTA CATARINA,SC,Brazil,NA,Urban Green Area,-28.690308,-49.432933,5,Parque Ecologico Municipal Jose Milanese,Ferns,Polypodiaceae,Pleopeltis,pleopeltifolia,Pleopeltis pleopeltifolia,holoepiphyte,Lauraceae,Endlicheria,paniculata,Endlicheria paniculata,2010,2011,Presence_absence,117,1345,23.7999992370605,Ombrophilous Forest,YES,NA
MENE2_20772,MENE2,E27974,SANTA TERESA,ESPIRITO SANTO,ES,Brazil,NA,NA,-19.9075,-40.553056,Coordinates given in the herbarium record,Reserva Biologica Augusto Ruschi - Nova Lombardia,Angiosperms,Bromeliaceae,Tillandsia,kautskyi,Tillandsia kautskyi,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,702,1316,22.7999992370605,Ombrophilous Forest,YES,NA
MENE2_26292,MENE2,E32992,BOA NOVA,BAHIA,BA,Brazil,NA,NA,-14.366667,-40.183333,Coordinates given in the herbarium record,3.3Km a E da cidade Rod. p/ Dario Meira.,Angiosperms,Bromeliaceae,Vriesea,simplex,Vriesea simplex,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,570,719,21.7000007629395,Ombrophilous Forest,YES,NA
KERB_12272,KERB,E12272,PIRAQUARA,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.528984,-49.012214,Forest fragment,Haras Santo Antonio,Angiosperms,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,facultative,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,2002,2006,Abundance,1015,1701,20.3999996185303,Ombrophilous Forest,YES,NA
KERB_04628,KERB,E4628,ARAUCARIA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.587389,-49.449341,Forest fragment,Campina das Pedras,Angiosperms,Orchidaceae,Capanemia,micromera,Capanemia micromera,holoepiphyte,NA,NA,NA,NA,2002,2006,Abundance,880,1310,20.8999996185303,Ombrophilous Forest,YES,NA
MENE2_22744,MENE2,E29767,BOA NOVA,BAHIA,BA,Brazil,NA,NA,-14.366667,-40.183333,Coordinates given in the herbarium record,"3.3Km a E da cidade, Rod. para Dario Meira.",Angiosperms,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,facultative,NA,NA,NA,NA,NA,NA,Presence_only,570,719,21.7000007629395,Ombrophilous Forest,YES,NA
MENE2_11380,MENE2,E19436,FUNDAO,ESPIRITO SANTO,ES,Brazil,NA,NA,-19.9325,-40.4067,Coordinates given in the herbarium record,Fundao - Tres Barra.,Angiosperms,Piperaceae,Peperomia,tetraphylla,Peperomia tetraphylla,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,146,1130,27.2999992370605,Ombrophilous Forest,YES,NA
MENE_01995,MENE,E2013,OLARIA,MATO GROSSO DO SUL,MS,Brazil,NA,Cloud Forest,-21.85,-43.9333,250,Serra do Cruz,Ferns,Polypodiaceae,Lellingeria,apiculata,Lellingeria apiculata,holoepiphyte,NA,NA,NA,NA,2010,2012,Presence_only,914,1483,22.2999992370605,Seasonal Forest,YES,NA
JABOT_01063,JABOT,580917,AGUAS MORNAS,SANTA CATARINA,SC,Brazil,NA,NA,-27.71889,-48.87139,Coordinates given in the herbarium record,NA,Angiosperms,Moraceae,Ficus,cestrifolia,Ficus cestrifolia,hemiepiphyte,NA,NA,NA,NA,2010,2010,Presence_only,425,1575,23.3999996185303,Ombrophilous Forest,YES,NA
MENE2_16045,MENE2,E23677,IBIRAMA,SANTA CATARINA,SC,Brazil,NA,NA,-27.06,-49.52,Coordinates given in the herbarium record,"Horto Florestal I. N. P., Ibirama",Angiosperms,Orchidaceae,Pabstiella,trifida,Pabstiella trifida,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,275,1542,24.7000007629395,Ombrophilous Forest,YES,NA
MENE2_00400,MENE2,E0400,PERDIZES,MINAS GERAIS,MG,Brazil,NA,NA,-19.3528,-47.2928,Coordinates given in the herbarium record,NA,Angiosperms,Bromeliaceae,Aechmea,bromeliifolia,Aechmea bromeliifolia,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,NA,NA,NA,NA,NO,NA
KERB_12671,KERB,E12671,PIRAQUARA,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.528984,-49.012214,Forest fragment,Haras Santo Antonio,Ferns,Polypodiaceae,Serpocaulon,catharinae,Serpocaulon catharinae,holoepiphyte,Euphorbiaceae,Sapium,glandulosum,Sapium glandulosum,2002,2006,Abundance,1015,1701,20.3999996185303,Ombrophilous Forest,YES,NA
MENE2_29289,MENE2,E5715,DOMINGOS MARTINS,ESPIRITO SANTO,ES,Brazil,NA,NA,-20.3633,-40.6592,Coordinates given in the herbarium record,"Chapeu, Rio Jucu ao N. Reserva Bio. de Sapitanduva.",Angiosperms,Bromeliaceae,Canistropsis,albiflora,Canistropsis albiflora,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,551,1238,24.2999992370605,Ombrophilous Forest,YES,NA
FUME_07803,FUME,E7839,BAEPENDI,MATO GROSSO DO SUL,MS,Brazil,NA,Mixed and Dense Ombrophilous Forest,-22.1428,-44.7286,3000,Parque Estadual da Serra do Papagaio,Ferns,Polypodiaceae,Campyloneurum,angustifolium,Campyloneurum angustifolium,holoepiphyte,NA,NA,NA,NA,2012,2013,Presence_only,1798,1890,17.1000003814697,Other,YES,NA
JABOT_02710,JABOT,586873,IBITIRAMA,ESPIRITO SANTO,ES,Brazil,NA,NA,-20.54,-41.66,Municipality,NA,Angiosperms,Piperaceae,Peperomia,alata,Peperomia alata,holoepiphyte,NA,NA,NA,NA,2012,2012,Presence_only,736,1286,22.7999992370605,Seasonal Forest,YES,NA
KESS_00040,KESS,E0040,SANTA TERESA,ESPIRITO SANTO,ES,Brazil,NA,Forest Fragment,-19.9356,-40.6003,Municipality,NA,Angiosperms,Bromeliaceae,Vriesea,unilateralis,Vriesea unilateralis,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,801,1284,23.6000003814697,Ombrophilous Forest,YES,NA
MENE2_00466,MENE2,E0466,ANDARAI,BAHIA,BA,Brazil,NA,NA,-12.806389,-41.346111,Coordinates given in the herbarium record,NA,Angiosperms,Bromeliaceae,Aechmea,bromeliifolia,Aechmea bromeliifolia,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,450,1053,24.1000003814697,Other,YES,NA
FUME_06892,FUME,E6912,BAEPENDI,MATO GROSSO DO SUL,MS,Brazil,NA,Mixed Ombrophilous Forest,-22.142,-44.7328,2000,Parque Estadual da Serra do Papagaio,Ferns,Polypodiaceae,Serpocaulon,catharinae,Serpocaulon catharinae,holoepiphyte,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,2012,2013,Presence_absence,1798,1890,17.1000003814697,Other,YES,NA
MENE2_20072,MENE2,E27338,PALMEIRA,PARANA,PR,Brazil,NA,NA,-25.4294,-50.0064,Coordinates given in the herbarium record,NA,Angiosperms,Bromeliaceae,Tillandsia,crocata,Tillandsia crocata,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,914,1483,21,Other,YES,NA
MENE2_18754,MENE2,E2614,PARATY,RIO DE JANEIRO,RJ,Brazil,NA,NA,-23.2178,-44.7131,Coordinates given in the herbarium record,Fazenda Sao Roque. trilha para Cunha.,Angiosperms,Araceae,Anthurium,comtum,Anthurium comtum,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,NA,2273,26.5,Ombrophilous Forest,YES,NA
MENE2_15424,MENE2,E23112,PIRAQUARA,PARANA,PR,Brazil,NA,NA,-25.4417,-49.0633,Coordinates given in the herbarium record,NA,Angiosperms,Orchidaceae,Acianthera,recurva,Acianthera recurva,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,913,1565,20.8999996185303,Ombrophilous Forest,YES,NA
MENE2_33204,MENE2,E9630,CAMPOS DO JORDAO,SAO PAULO,SP,Brazil,NA,NA,-22.7394,-45.5914,Coordinates given in the herbarium record,Agua Santa.,Angiosperms,Orchidaceae,Gomesa,gomezoides,Gomesa gomezoides,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,1686,1797,16.7999992370605,Ombrophilous Forest,YES,NA
MENE2_16302,MENE2,E23910,PORTO SEGURO,BAHIA,BA,Brazil,NA,NA,-16.45,-39.06,Coordinates given in the herbarium record,"Parque Nacional de Monte Pascoal. Area limite entre o PARNA e a Reserva Indigena Barra Velha, da tribo Pataxo",Angiosperms,Bromeliaceae,Portea,petropolitana,Portea petropolitana,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,NA,NA,NA,NA,NO,NA
FRAL_01605,FRAL,E1605,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,NA,Urban Green Area,-21.746667,-43.354722,50,Praca Mariano Procopio,Angiosperms,Cactaceae,Rhipsalis,lindbergiana,Rhipsalis lindbergiana,holoepiphyte,Fabaceae,Delonix,regia,Delonix regia,2015,2016,Presence_only,686,1503,23.5,Seasonal Forest,YES,NA
MENE2_29937,MENE2,E6363,SAO FRANCISCO DO SUL,SANTA CATARINA,SC,Brazil,NA,NA,-26.2433,-48.6381,Coordinates given in the herbarium record,NA,Angiosperms,Bromeliaceae,Catopsis,sessiliflora,Catopsis sessiliflora,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,25,1825,25.1000003814697,NA,YES,NA
KERB_05487,KERB,E5487,ARAUCARIA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.588749,-49.347156,Forest fragment,REPAR,Ferns,Polypodiaceae,Pleopeltis,pleopeltifolia,Pleopeltis pleopeltifolia,holoepiphyte,NA,NA,NA,NA,2000,2002,Abundance,914,1284,20.8999996185303,Ombrophilous Forest,YES,NA
GOSI_00786,GOSI,E0933,PETROPOLIS,RIO DE JANEIRO,RJ,Brazil,NA,Secondary Forest,-22.505,-43.179,Municipality,NA,Angiosperms,Bromeliaceae,Vriesea,gradata,Vriesea gradata,holoepiphyte,NA,NA,NA,NA,2014,2017,Presence_only,895,1902,21.7999992370605,Ombrophilous Forest,YES,NA
MENE2_04920,MENE2,E13563,SANTA MARIA DO SALTO,MATO GROSSO DO SUL,MS,Brazil,NA,NA,-16.406389,-40.054444,Coordinates given in the herbarium record,Divisa entre Bahia e Minas Gerais. Fazenda Duas Barras. Reserva do Alto Cariri. Trilha da Divisa Bahia-Minas Gerais.,Angiosperms,Orchidaceae,Myoxanthus,exasperatus,Myoxanthus exasperatus,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,861,1066,22.7999992370605,Ombrophilous Forest,YES,NA
MENE2_19155,MENE2,E26504,SANTO ANTONIO DO SUDOESTE,PARANA,PR,Brazil,NA,NA,-26.0736,-53.7253,Coordinates given in the herbarium record,NA,Angiosperms,Gesneriaceae,Sinningia,douglasii,Sinningia douglasii,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,608,1914,23,Ombrophilous Forest,YES,NA
MENE_02162,MENE,E2180,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,NA,Cloud Forest,-21.71114,-43.89578,300,Parque Estadual do Ibitipoca,Angiosperms,Orchidaceae,Cattleya,coccinea,Cattleya coccinea,holoepiphyte,Asteraceae,Eremanthus,erythropappus,Eremanthus erythropappus,2016,2018,Abundance,1576,1649,19.7000007629395,Seasonal Forest,YES,NA
MENE2_11454,MENE2,E19503,CANOINHAS,SANTA CATARINA,SC,Brazil,NA,NA,-26.182222,-50.493889,Coordinates given in the herbarium record,Fartura,Angiosperms,Piperaceae,Peperomia,trineura,Peperomia trineura,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,782,1486,21.2999992370605,Ombrophilous Forest,YES,NA
KERB_12219,KERB,E12219,PIRAQUARA,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.528984,-49.012214,Forest fragment,Haras Santo Antonio,Angiosperms,Orchidaceae,Octomeria,palmyrabellae,Octomeria palmyrabellae,holoepiphyte,Lauraceae,Ocotea,sp.,Ocotea sp.,2002,2006,Abundance,1015,1701,20.3999996185303,Ombrophilous Forest,YES,NA
